temperature,reactant_0,reactant_1,reactant_2,reactant_3,solvent_0,catalyst_0,product_0,product_1,reactant_4,reactant_5,reactant_6,reactant_7
230.8785972853603,[H][H],C(C)(C)(C)OC(=O)N1C(/C(/C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)=C/N(C(C)C)C(C)C)=O,,,C(C)(=O)OCC,[Pd].CC(=O)[O-].CC(=O)[O-].[Pb+2],C(C)(C)(C)OC(=O)N1C([C@H](C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)C)=O,C(C)(C)(C)OC(=O)N1C([C@@H](C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)C)=O,,,,
272.35686190641,[H][H],C(C)(C)(C)OC(=O)N1C(/C(/C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)=C/N(C(C)C)C(C)C)=O,,,C(C)(=O)OCC,[Pd],C(C)(C)(C)OC(=O)N1C([C@H](C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)C)=O,C(C)(C)(C)OC(=O)N1C([C@@H](C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)C)=O,,,,
266.90130702664595,[H][H],C(C)(C)(C)OC(=O)N1C(/C(/C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)=C/N(C(C)C)C(C)C)=O,,,C(C)(=O)OCC,[OH-].[Na+],C(C)(C)(C)OC(=O)N1C([C@H](C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)C)=O,C(C)(C)(C)OC(=O)N1C([C@@H](C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)C)=O,,,,
314.54489363543587,[H][H],C(C)(C)(C)OC(=O)N1C(C(C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)=C)=O,,,C(C)O,[Pd],C(C)(C)(C)OC(=O)N1C([C@H](C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)C)=O,C(C)(C)(C)OC(=O)N1C([C@@H](C[C@H]1CC1=CC=C(C=C1)C1=CC=CC=C1)C)=O,,,,
304.3341865922323,O,NC=1C=2N(C=CN1)C(=NC2I)[C@@H]2CC[C@H](CC2)CNC(OCC2=CC=CC=C2)=O,C([O-])([O-])=O.[Cs+].[Cs+],C(C)(C)(C)OC(=O)N1C(=CC2=CC=CC=C12)B(O)O,COCCOC,C=1C=CC(=CC1)[P](C=2C=CC=CC2)(C=3C=CC=CC3)[Pd]([P](C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6)([P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9)[P](C=1C=CC=CC1)(C=1C=CC=CC1)C=1C=CC=CC1,NC=1C=2N(C=CN1)C(=NC2C=2NC1=CC=CC=C1C2)[C@@H]2CC[C@H](CC2)CNC(OCC2=CC=CC=C2)=O,N,,,,
287.8128883364838,Cl,[N+](=O)([O-])C=1C(=C(C#N)C=CC1F)F,,,CO,[Pd],Cl,NCC=1C(=C(N)C(=CC1)F)F,,,,
244.66339913137614,[Br-].N1=C(C=CC=C1)[Zn+],ClC1=NC2=C(C=CC=C2C=C1CN1C(C2=CC=CC=C2C1=O)=O)Cl,ClC1=NC2=C(C=CC=C2C=C1C=O)Cl,BrC=1C=CC=C2C=C(C(=NC12)C1=CC(=CC=C1)F)CN1C(C2=CC=CC=C2C1=O)=O,O1CCOCC1,[Pd].C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1.C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1.C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1.C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,ClC1=NC2=C(C=CC=C2C=C1CN1C(C2=CC=CC=C2C1=O)=O)Cl,ClC=1C=CC=C2C=C(C(=NC12)C1=NC=CC=C1)CN,,,,
255.70988995929946,C(C)#N,O(C1=CC=CC=C1)CC1=NN2C(C(NCC2)=O)=C1,,,O,[O-2].[O-2].[Mn+4],[NH4+].[OH-],O(C1=CC=CC=C1)CC1=NN2C(C(NC=C2)=O)=C1,,,,
286.98224809632626,CC(C)O,[Si](C)(C)(C(C)(C)C)O[C@@H]1C=C(C[C@@H]([C@H]1O[Si](C)(C)C(C)(C)C)C)C1=C(C=NC=C1)[N+](=O)[O-],,,C(C)O.CCOC(=O)C,[Pd],[Si](C)(C)(C(C)(C)C)O[C@@H]1C[C@@H](C[C@@H]([C@H]1O[Si](C)(C)C(C)(C)C)C)C1=C(C=NC=C1)N,[Si](C)(C)(C(C)(C)C)O[C@H]1C[C@H](C[C@H]([C@@H]1O[Si](C)(C)C(C)(C)C)C)C1=C(C=NC=C1)N,,,,
299.44703225904186,BrC=1C=C2C(=NC1)NC=C2[C@H](C)C2=C(C(=CC=C2Cl)F)Cl,Cl,CC1(OC[C@@H](O1)CN1N=CC(=C1)B1OC(C(O1)(C)C)(C)C)C,C([O-])([O-])=O.[K+].[K+],O,C=1C=CC(=CC1)[P](C=2C=CC=CC2)(C=3C=CC=CC3)[Pd]([P](C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6)([P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9)[P](C=1C=CC=CC1)(C=1C=CC=CC1)C=1C=CC=CC1,Cl,ClC1=C(C(=CC=C1F)Cl)[C@@H](C)C1=CNC2=NC=C(C=C21)C=2C=NN(C2)C[C@@H](CO)O,,,,
249.58539949524447,CCCCCCCC,C1=CC=CC=C1,CCCCCC,,C1(=CC=CC=C1)C,[Pt],CC(C)CCCCC,C(C)C1=CC=CC=C1,,,,
226.10023635130085,C(C)O,C(C)(=O)NC1CN(CCN(C1)CC1=CC=CC=C1)C,,,C(C)(=O)O,[Pd],C(C)(=O)NC1CNCCN(C1)C,C(C)(=O)[O-],,,,
261.20961626276636,CC1=C(CO)C=CC=C1[N+](=O)[O-],Cl,[OH-].[K+],,C(C)O,[Fe],CC1=C(C=CC=C1CO)C1=CC=CC=C1,Cl.OCC=1C(=C(N)C=CC1)C,,,,
297.81686754160575,C(#N)[BH3-].[Na+],Cl,C=O,C(C)(=O)[O-].[Na+],C(C)O,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)OC3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O.C1CN(P(=O)(OC1)NCCCl)CCCl.[NH2-].[NH2-].Cl[Pt+2]Cl,COC1=C(C=CC(=C1)CNCCCNCCCCNCCCN)O.CN(C)N1N=C2CCCCC2=C1,COC1=C(C=CC(=C1)CNCCCNCCCCNCCCN)O.CN(C)N1N=CC=2CCCCC12,C1(=C(C(=C(C(=C1F)F)F)N)F)N.Cl.Cl,COC1=C(C=CC(=C1)CNCCCNCCCCNCCCN)O.Cl.Cl.NN1N=CC=2CCCCC12,,
249.92692809675358,C(#N)[BH3-].[Na+],Cl,C=O,C(C)(=O)[O-].[Na+],C(C)O,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)OC3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O.C1CN(P(=O)(OC1)NCCCl)CCCl.[NH2-].[NH2-].Cl[Pt+2]Cl,COC1=C(C=CC(=C1)CNCCCNCCCCNCCCN)O.CN(C)N1N=C2CCCCC2=C1,COC1=C(C=CC(=C1)CNCCCNCCCCNCCCN)O.CN(C)N1N=CC=2CCCCC12,C1(=C(C(=C(C(=C1F)F)F)N)F)N.Cl.Cl,COC1=C(C=CC(=C1)CNCCCNCCCCNCCCN)O.Cl.Cl.NN1N=CC=2CCCCC12,,
246.31978540744487,N#N,[N+](=O)([O-])C1=NN(C=C1)CC1=CC=C(O1)C(C)O,,,C(=O)(C)C#N,O=[Mn]=O,[N+](=O)([O-])C1=NN(C=C1)CC1=CC=C(O1)C(C)=O,[N+](=O)([O-])C1=NN(C=C1)CC1=CC=C(O1)C=O,,,,
314.98878395245424,N#N,CCN(CC)CC,C(C)(C)(C)[Si](OC(C)C=1OC(=CN1)CO)(C)C,S(=O)(=O)(C)Cl,C(Cl)Cl,CN(C)C=1C=CN=CC1,C(C)(C)(C)[Si](OC(C)C=1OC(=CN1)COS(=O)(=O)C)(C)C,C(C)(C)(C)[Si](OC(C)C=1OC(=CN1)CCl)(C)C,,,,
285.73660175776155,CCCCCCC,C(C1=CC=CC=C1)N,CCOC(=O)C,C(C)OP(=O)(OC(/C=C(/C(=O)OCC)\C)C)OCC,C(Cl)Cl,[Pd],C(C1=CC=CC=C1)NC(/C=C(/C(=O)OCC)\C)C,N,,,,
255.06662288998783,CCCCCCC,COC1=CC=C(C=C1)N,C(C)OP(=O)(OC(/C=C(/C(=O)OCC)\C)C)OCC,,C(Cl)Cl,[Pd],C(=O)(C)OC(C)C,COC1=CC=C(C=C1)N/C(=C(/C(=O)OCC)\C)/CC,,,,
292.9356581372935,[H][H],C(#N)CC=1C(=C(C=CC1[N+](=O)[O-])OCC1=CC=CC=C1)F,C(#N)CC=1C(=CC(=C(C1)OCC1=CC=CC=C1)F)[N+](=O)[O-],,C(C)(=O)O,[Pd],FC1=C(C=C2C=CNC2=C1)O,FC1=C2C=CNC2=CC=C1O,,,,
224.35593078900973,C(C1=CC=CC=C1)N1CCC(CC1)=C,C(C)N1CCC(CC1)CC1=CC=CC=2N1N=C(N2)NC2=CC=C(C=C2)C(F)(F)F,N1CCC(CC1)CC1=CC=CC=2N1N=C(N2)NC2=CC=C(C=C2)C(F)(F)F,BrC1=CC=CC=2N1N=C(N2)NC2=CC=C(C=C2)C(F)(F)F,C(C)(=O)O,[Pd],C(C)N1CCC(CC1)CC1=CC=CC=2N1N=C(N2)NC2=CC=C(C=C2)C(F)(F)F,FC(C1=CC=C(C=C1)NC1=NN2C(C=CC=C2)=N1)(F)F,C1(=CC=CC=C1)NC1=NN2C(C=CC=C2CC2CCNCC2)=N1,C(C1=CC=CC=C1)N1CCC(CC1)CC1=CC=CC=2N1N=C(N2)NC2=CC=C(C=C2)C(F)(F)F,,
446.37348762211235,[OH-].[K+],OC(C(=O)O)CCCCCCCCCCCCCC,C(CCCCCCCCCCCCCCC)(=O)O,BrC(C(=O)O)CCCCCCCCCCCCCC,CO,[N+](=[N-])=C,OC(C(=O)O)CCCCCCCC,COC(C(=O)OC)CCCCCCCCCCCCCC,,,,
390.6313781186828,[H][H],COC1=C(C=CC=C1)C,[Cl-].[Al+3].[Cl-].[Cl-],C1(CCC(=O)O1)=O,C1=CC=CC=C1,[Pd],CC=1C=C2CCCC(C2=CC1OC)=O,CC1=C(C=C2CCCC(C2=C1)=O)OC,S(O)(O)(=O)=O,COC1=C(C=CC(=C1)C(CCC(=O)O)=O)C,COC1=C(C=C(C=C1)C(CCC(=O)O)=O)C,[BH4-].[Na+]
372.3157559930845,BrC1=CC2=C(N=C(S2)NC(C)=O)C=C1,O.C([O-])([O-])=O.[Na+].[Na+],BrC1=CC=CC=2N=C(SC21)NC(C)=O,FC=1C=C(C=CC1OC)B(O)O,COCCOC,Cl[Pd]([P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)([P](C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6)Cl,FC=1C=C(C=CC1OC)C1=CC=CC=2N=C(SC21)NC(C)=O,FC=1C=C(C=CC1OC)C1=CC2=C(N=C(S2)NC(C)=O)C=C1,,,,
410.566952857419,C(C(=O)Cl)(=O)Cl,N1=C(SC=2CCOC3=C(C12)C=CC=C3)C(=O)O,ClC=1C=C(C(=O)NC)C=CC1NC,C([O-])(O)=O.[Na+],C(C)#N,CN(C)C=O,C(C)OC(=O)C=1SC=2CCOC3=C(C2N1)C=CC=C3,ClC1=C(C=CC(=C1)C(NC)=O)N(C(=O)C=1SC=2CCOC3=C(C2N1)C=CC=C3)C,,,,
411.0216169069086,BrC=1C=CC2=C(OCCC3=C2SC(=C3)C(CC3=C(C=CC=C3)Cl)=O)C1,BrC=1C=CC2=C(OCCC3=C2SC(=C3)C(=O)OC)C1,C(C)(=O)O,ClC1=C(C=CC=C1)CC(=O)O,C(C)(=O)OCC,[Cu](Br)Br,BrC=1C=CC2=C(OCCC3=C2SC(=C3)C(CC3=C(C=CC=C3)Cl)=O)C1,BrC(C(=O)C1=CC2=C(C3=C(OCC2)C=C(C=C3)Br)S1)C1=C(C=CC=C1)Cl,,,,
240.09926079991354,ClC1=CC2=C(OC3=C(CN2CC#CC2=CC=C(C(=O)OC)C=C2)C=CC=C3)C=C1,,,,C1CCOC1,[Pd],ClC1=CC2=C(OC3=C(CN2CCCC2=CC=C(C(=O)OC)C=C2)C=CC=C3)C=C1,C1=CC=CC2=C1CN(C1=C(O2)C=CC=C1)CCCC1=CC=C(C(=O)OC)C=C1,,,,
256.8473786474008,C1(=CC=CC=C1)O,C1C(C=C)O1,,,C1CCOC1,C=1C=CC(=CC1)[P](C=2C=CC=CC2)(C=3C=CC=CC3)[Pd]([P](C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6)([P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9)[P](C=1C=CC=CC1)(C=1C=CC=CC1)C=1C=CC=CC1,OCC=CCOC1=CC=CC=C1,OCC(C=C)OC1=CC=CC=C1,,,,
275.2314595571586,C=CCCCC,O=O,C(C)(C)O,,O,[Pd](Cl)Cl,CC(CCCC)=O,CCC(CCC)=O,,,,
295.53912700437525,FC(C(=O)O)(F)F,C(#N)C=1C=C(C=CC1)N1N=C(C=C1C(=O)N1CCC2=CC(=CC=C12)C1=C(C=CC=C1)S(=O)(=O)N)C(F)(F)F,,,CO,[Pd],FC(C(=O)O)(F)F,NCC=1C=C(C=CC1)N1N=C(C=C1C(=O)N1CCC2=CC(=CC=C12)C1=C(C=CC=C1)S(=O)(=O)N)C(F)(F)F,,,,
336.0347841979438,CC1=NNC(=C1)C(=O)OCC,N1=CC=CC=C1,B(O)O,,C(Cl)Cl,C(C)(=O)[O-].[Cu+2].C(C)(=O)[O-],CC1=CC(=NN1C1=CC2=CC=C(C=C2C=C1)OC)C(=O)OCC,CC1=NN(C(=C1)C(=O)OCC)C1=CC2=CC=C(C=C2C=C1)OC,,,,
316.60066388831586,C(C1=CC=CC=C1)N1CCC(CC1)(C1=CC=CC=C1)C,,,,C(=O)O,[Pd],CC1(CCNCC1)C1=CC=CC=C1,C(C1=CC=CC=C1)N1CCC(CC1)(C1=CC=CC=C1)C,,,,
315.16144142481664,[BH3-]C#N.[Na+],C1(CCC1)=O,ClC1=NC(=NC(=C1)C1=CN(C2=NC=CC=C21)S(=O)(=O)C2=CC=CC=C2)NC2CC(CCC2)N,,O,[Cl-].[Zn+2].[Cl-],C(C)(=O)[O-].[NH4+],ClC1=NC(=NC(=C1)C1=CNC2=NC=CC=C21)NC2CC(CCC2)NC2CCC2,,,,
300.7146799603339,C([O-])([O-])=O.[K+].[K+],C(=CCCC)B(O)O,ClC1=CC=C(C=C1)C1(CCCCC1)C#N,,O1CCCC1,[Pd](Cl)Cl.C(C)(C)(C)P([C-]1C=CC=C1)C(C)(C)C.[C-]1(C=CC=C1)P(C(C)(C)C)C(C)(C)C.[Fe+2],C(=C\CCC)/C1=CC=C(C=C1)C1(CCCCC1)CN,C(=C\CCC)/C1=CC=C(C=C1)C1(CCCCC1)C#N,,,,
323.8336309762251,[N+](=[N-])=CC(=O)OCC,Cl,[OH-].[Na+],O[C@H]1C[C@H]2C[C@H]([C@H]3[C@@H]4CC[C@H]([C@@H](CCC(=O)OC)C)[C@]4(CC[C@@H]3[C@]2(CC1)C)C)O,O,C(C)(=O)[O-].C(C)(=O)[O-].C(C)(=O)[O-].C(C)(=O)[O-].[Rh+2].[Rh+2],O[C@H]1C[C@H]2C[C@H]([C@H]3[C@@H]4CC[C@H]([C@@H]([C@H]5[C@@H](C(=O)O)C5)C)[C@]4(CC[C@@H]3[C@]2(CC1)C)C)O,O[C@H]1C[C@H]2C[C@H]([C@H]3[C@@H]4CC[C@H]([C@@H]([C@@H]5[C@H](C(=O)O)C5)C)[C@]4(CC[C@@H]3[C@]2(CC1)C)C)O,C[C@H](C(=O)[O-])C[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@@H]([C@@H]([C@@H]4C[C@@H](CC[C@]4(C)[C@H]3C[C@@H]([C@]12C)O)O)CC)O,,,
319.8298202521198,O,Cl,CC1(OC[C@H](O1)CN1N=C(C(=C1C)B1OC(C(O1)(C)C)(C)C)C)C,CCOCC,O1CCOCC1,C=1C=CC(=CC1)[P](C=2C=CC=CC2)(C=3C=CC=CC3)[Pd]([P](C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6)([P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9)[P](C=1C=CC=CC1)(C=1C=CC=CC1)C=1C=CC=CC1,Cl,ClC1=C(C(=CC=C1F)OC)[C@@H](C)C1=CNC2=NC=C(C=C21)C=2C(=NN(C2C)C[C@H](CO)O)C,C(=O)([O-])[O-].[K+].[K+],BrC=1C=C2C(=NC1)NC=C2[C@H](C)C2=C(C(=CC=C2OC)F)Cl,,
282.0319962813139,O,Cl,CCOCC,C(=O)([O-])[O-].[K+].[K+],O1CCOCC1,C=1C=CC(=CC1)[P](C=2C=CC=CC2)(C=3C=CC=CC3)[Pd]([P](C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6)([P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9)[P](C=1C=CC=CC1)(C=1C=CC=CC1)C=1C=CC=CC1,ClC1=C(C(=CC=C1F)OC(F)F)[C@@H](C)C1=CNC2=NC=C(C=C21)C=2C=NN(C2C)C[C@@H](CO)O,Cl,CC1(OC[C@@H](O1)CN1N=CC(=C1C)B1OC(C(O1)(C)C)(C)C)C,BrC=1C=C2C(=NC1)N(C=C2[C@H](C)C2=C(C(=CC=C2OC(F)F)F)Cl)C(=O)OC(C)(C)C,,
275.00710677272383,O,Cl,CCOCC,C(=O)([O-])[O-].[K+].[K+],O1CCOCC1,C=1C=CC(=CC1)[P](C=2C=CC=CC2)(C=3C=CC=CC3)[Pd]([P](C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6)([P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9)[P](C=1C=CC=CC1)(C=1C=CC=CC1)C=1C=CC=CC1,Cl,ClC1=C(C(=CC=C1F)OC(F)F)[C@@H](C)C1=CNC2=NC=C(C=C21)C=2C=NN(C2C)[C@@H]2CC[C@H](CC2)O,CC1=C(C=NN1[C@@H]1CC[C@H](CC1)O)B1OC(C(O1)(C)C)(C)C,BrC=1C=C2C(=NC1)N(C=C2[C@H](C)C2=C(C(=CC=C2OC(F)F)F)Cl)C(=O)OC(C)(C)C,,
281.0454518059623,O,Cl,CCOCC,C(=O)([O-])[O-].[K+].[K+],O1CCOCC1,C=1C=CC(=CC1)[P](C=2C=CC=CC2)(C=3C=CC=CC3)[Pd]([P](C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6)([P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9)[P](C=1C=CC=CC1)(C=1C=CC=CC1)C=1C=CC=CC1,ClC1=C(C(=CC=C1F)OC(F)F)[C@@H](C)C1=CNC2=NC=C(C=C21)C=2C=NN(C2C)C[C@H](CO)O,Cl,CC1(OC[C@H](O1)CN1N=CC(=C1C)B1OC(C(O1)(C)C)(C)C)C,BrC=1C=C2C(=NC1)N(C=C2[C@H](C)C2=C(C(=CC=C2OC(F)F)F)Cl)C(=O)OC(C)(C)C,,
262.26089709603707,NC=1N(C(C2(N1)CC(OC1=CC=C(C=C12)Br)C=1SC=CC1)=O)C,C(#N)C1=CC=C(C=C1)B(O)O,,,C(=O)([O-])[O-].[Cs+].[Cs+],Cl[Pd]([P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)([P](C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6)Cl,NC=1N(C([C@]2(N1)C[C@@H](OC1=CC=C(C=C12)C=1C=C(C#N)C=CC1)C=1SC=CC1)=O)C,NC=1N(C([C@]2(N1)C[C@H](OC1=CC=C(C=C12)C=1C=C(C#N)C=CC1)C=1SC=CC1)=O)C,,,,
319.8906071772967,NC=1N(C(C2(N1)CC(OC1=CC=C(C=C12)Br)C1=CC=C(C=C1)F)=O)C,C(#N)C=1C=C(C=CC1)B(O)O,,,C(=O)([O-])[O-].[Cs+].[Cs+],Cl[Pd]([P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)([P](C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6)Cl,NC=1N(C([C@]2(N1)C[C@H](OC1=CC=C(C=C12)C=1C=C(C#N)C=CC1)C1=CC=C(C=C1)F)=O)C,NC=1N(C(C2(N1)CC(OC1=CC=C(C=C12)C=1C=C(C#N)C=CC1)C1=CC=C(C=C1)F)=O)C,,,,
274.173584232933,C(=O)([O-])[O-].[Cs+].[Cs+],OC(=O)C(F)(F)F.NC=1N(C(C2(CC(SC3=CC=C(C=C23)Br)C2=CC=CC=C2)N1)=O)C,C(#N)C=1C=C(C=CC1)B(O)O,O1CCOCC1,O,Cl[Pd]([P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)([P](C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6)Cl,C(=O)(C(F)(F)F)O,NC=1N(C(C2(N1)CC(OC1=CC=C(C=C12)C=1C=C(C#N)C=CC1)C1CCCC2=CC=CC=C12)=O)C,,,,
235.8075467142231,O,OC1=CC=C(C=C1)[C@H](CC(=O)OC)C#CCC,N1=CC=CC2=CC=CC=C12,,CCOC(=O)C,[Pd].CC(=O)[O-].CC(=O)[O-].[Pb+2],OC1=CC=C(C=C1)[C@H](CC(=O)OC)C#CCC,OC1=CC=C(C=C1)[C@H](CC(=O)OC)\C=C/CC,,,,
316.78580099190833,O,OC1=CC=C(C=C1)[C@H](CC(=O)OC)C#CCC,N1=CC=CC2=CC=CC=C12,,CCOC(=O)C,[Pd].CC(=O)[O-].CC(=O)[O-].[Pb+2],OC1=CC=C(C=C1)[C@H](CC(=O)OC)C#CCC,OC1=CC=C(C=C1)[C@@H](CC(=O)OC)\C=C/CC,,,,
294.61542998995316,COC1=CC=C(C(C2=CC=C(C=C2)OC)(C2=CC=CC=C2)OC[C@@H]2[C@H]([C@H]([C@@H](O2)C2=CN(C(=O)NC2=O)C)O)O)C=C1,[Si](C)(C)(C(C)(C)C)Cl,N1=CC=CC=C1,,C1CCOC1,[N+](=O)([O-])[O-].[Ag+],COC1=CC=C(C(C2=CC=C(C=C2)OC)(C2=CC=CC=C2)OC[C@@H]2[C@H]([C@H]([C@@H](O2)C2=CN(C(=O)NC2=O)C)O[Si](C)(C)C(C)(C)C)O)C=C1,COC1=CC=C(C(C2=CC=C(C=C2)OC)(C2=CC=CC=C2)OC[C@@H]2[C@H]([C@H]([C@@H](O2)C2=CN(C(=O)NC2=O)C)O)O[Si](C)(C)C(C)(C)C)C=C1,,,,
250.29457161765617,BrC=1C=NC(=NC1)NC1=CC=C(C=C1)OC(=O)N1CCN(CC1)C,C(=O)([O-])[O-].[K+].[K+],COC1=CC=C(C=C1)B(O)O,COC1=CC=C(C=C1)C=1C=NC(=NC1)NC1=CC=C(C=C1)OC(=O)N1CCN(CC1)C,O,C=1C=CC(=CC1)[P](C=2C=CC=CC2)(C=3C=CC=CC3)[Pd]([P](C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6)([P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9)[P](C=1C=CC=CC1)(C=1C=CC=CC1)C=1C=CC=CC1,[NH4+].[OH-],COC1=CC=C(C=C1)C=1C=NC(=NC1)NC1=CC=C(C=C1)OC(=O)N1CCN(CC1)C,,,,
267.2502726241243,CC1=C(C=CC=2N=CSC21)N=O,[N+](=O)([O-])C1=CC2=C(N=CS2)C=C1,,,CC(=O)O,[Fe],CC1=C(C=CC=2N=CSC21)N=O,NC1=C(C2=C(N=CS2)C=C1)C,,,,
304.673458337599,C(C)N(C(C)C)C(C)C,C(C)(=O)OC(C)=O,COC=1C=CC(=C(OC[C@@H]2OC2)C1)[N+](=O)[O-],,C(C)(=O)OCC,[Pd],COC1=CC(=C(C=C1)NC(C)=O)OC[C@@H]1OC1,OC(COC1=C(C=CC(=C1)OC)NC(C)=O)C,,,,
272.1027378407955,Cl,COC1=CC(=C(C=C1)O)[N+](=O)[O-],,,C(C)(=O)OCC,[Pd],NC1=C(C=CC(=C1)OC)O,Cl.NC1=C(C=CC(=C1)OC)O,,,,
300.81899301904275,[Li+].C[Si](C)(C)[N-][Si](C)(C)C,Cl,P(C(C)(C)C)(C(C)(C)C)C(C)(C)C,COC=1C=C2C(=CC=NC2=CC1OC)OC1=C(C2=CC=C(C=C2C=C1)Br)F,C1(=CC=CC=C1)C,C=1C=CC(=CC1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C=1C=CC(=CC1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C=1C=CC(=CC1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],Cl,COC=1C=C2C(=CC=NC2=CC1OC)OC=1C(=C2C=CC(=CC2=CC1)N)F,,,,
319.9376190200319,C(C)(C)(C)C1=C(C=C(C=C1)[N+](=O)[O-])N,C(C)N(CC)CC,BrCC(=O)Br,,C1CCOC1,CN(C)C=1C=CN=CC1,[NH4+].[OH-],BrCC(=O)NC1=C(C=CC(=C1)[N+](=O)[O-])C(C)(C)C,,,,
255.66722801921378,C(C)C1=CC=C(C=C1)C(O)C=1C=C(N=NC1OC)Cl,C(C)C1=CC=C(C=C1)C(O)C1=C(N=NC(=C1)OC)Cl,,,C(C)(=O)O,[Pd],C(C)(=O)O.C(C)C1=CC=C(CC2=C(N=NC=C2)OC)C=C1,C(C)C1=CC=C(CC2=C(N=NC=C2)OC)C=C1,,,,
245.4289500938666,[OH-].[NH4+],COC(C(CC1=CC(=CC=C1)C#N)C)=O,,,CCOC(=O)C,[Pd],[NH4+].[OH-],COC(C(CC1=CC(=CC=C1)CN)C)=O,,,,
332.2898357967322,ClC(=O)OC(C)CCCCC,C(C)N(C1=CC=CC=C1)CC,C(C)N(CC)CC,C(C#CCCCC)O,O1CCCC1,ClC(=O)OC(Cl)(Cl)Cl,ClC(=O)OC(C)CCCCC,CC(CCCCC)OC(=O)N1C(=NC(=C(C1C1=CC(=C(C(=C1)OC)OC)OC)C(=O)OCC=C(C)C)C)C,CC1NC(=C(C(=N1)C1=CC(=C(C(=C1)OC)OC)OC)C(=O)OCC=C(C)C)C,,,
302.87899136687054,CC1=NNC(=C1)C(=O)OCC,N1=CC=CC=C1,B(O)O,,C(Cl)Cl,C(C)(=O)[O-].[Cu+2].C(C)(=O)[O-],CC1=CC(=NN1C1=CC2=CC=C(C=C2C=C1)OC)C(=O)OCC,CC1=NN(C(=C1)C(=O)OCC)C1=CC2=CC=C(C=C2C=C1)OC,,,,
230.46485173483222,O,C([O-])(O)=O.[Na+],N1=CC=C(C=C1)B(O)O,C(C)(=O)C1=C(SC(=C1C)Cl)Cl,COCCOC,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.Cl[Pd]Cl,C(C)(=O)C1=C(SC(=C1C)Cl)Cl,C(C)(=O)C1=C(SC(=C1C)C1=CC=NC=C1)C1=CC=NC=C1,,,,
